Shipment_ID,Date,Origin,Destination,Transport_Mode,Shipment_Volume_m3,Weight_kg,Distance_km,Expected_Time_days,Delivery_Time_days,Delay_days,Transportation_Cost,Fuel_Cost,Handling_Cost,Total_Cost,Customer_Rating,Delivery_Status
SHP0863,2026-03-30,Mumbai,Lucknow,Road,14.67,534.1,1928.9,4.62,7.03,2.48,22561.77,8508.5,411.25,31481.53,3.84,Delayed
SHP0864,2026-02-04,Kolkata,Pune,Road,3.06,159.1,866.2,2.98,4.56,1.28,5668.2,1964.43,177.71,7810.34,4.74,Delayed
SHP0865,2026-01-02,Mumbai,Lucknow,Road,0.5,29.5,1443.1,3.87,5.34,2.25,6725.31,1818.25,129.79,8673.35,4.42,Delayed
SHP0866,2026-05-04,Mumbai,Bengaluru,Rail,8.39,460.1,232.7,2.61,3.54,0.09,1979.6,422.29,297.71,2699.61,4.99,On Time
SHP0867,2026-01-24,Delhi,Hyderabad,Road,8.19,300.9,1459.6,3.9,4.79,0.37,13523.98,3999.43,253.77,17777.19,5.0,On Time
SHP0868,2026-03-15,Mumbai,Bengaluru,Road,6.63,387.3,2772.3,5.92,6.11,0.3,26296.8,8322.98,173.43,34793.21,4.71,On Time
SHP0869,2026-06-15,Delhi,Pune,Air,13.57,524.2,275.4,1.1,0.53,0.12,7121.48,2240.39,381.53,9743.4,5.0,On Time
SHP0870,2026-01-22,Bengaluru,Jaipur,Sea,14.89,570.4,1073.2,5.55,7.17,1.51,7956.46,1792.83,348.36,10097.65,4.54,Delayed
SHP0871,2026-06-03,Delhi,Jaipur,Road,4.69,266.4,650.5,2.65,4.25,2.1,5861.87,1807.59,170.72,7840.19,4.2,Delayed
SHP0872,2026-06-20,Kolkata,Bengaluru,Road,4.31,323.2,238.2,2.02,3.93,1.76,2308.5,784.39,197.58,3290.47,4.06,Delayed
SHP0873,2026-02-08,Delhi,Ahmedabad,Rail,10.15,430.3,895.5,3.63,3.77,0.0,6611.92,1529.95,299.39,8441.26,4.77,On Time
SHP0874,2026-06-06,Bengaluru,Hyderabad,Road,7.58,446.2,1117.5,3.37,4.92,1.88,11701.49,4303.83,207.0,16212.33,3.48,Delayed
SHP0875,2026-01-20,Kolkata,Hyderabad,Road,9.45,385.1,439.8,2.33,2.72,0.0,5014.4,1504.9,295.82,6815.12,4.99,On Time
SHP0876,2026-02-10,Chennai,Jaipur,Road,14.02,734.8,1386.9,3.78,5.76,1.7,22675.54,6444.41,406.21,29526.17,4.6,Delayed
SHP0877,2026-05-28,Chennai,Lucknow,Rail,8.76,443.4,220.0,2.59,3.11,0.18,1610.06,439.79,238.26,2288.11,4.79,On Time
SHP0878,2026-04-18,Delhi,Pune,Rail,12.71,520.0,246.0,2.63,3.88,1.25,2252.11,448.09,393.34,3093.53,4.59,Delayed
SHP0879,2026-05-27,Delhi,Lucknow,Road,7.32,403.9,710.4,2.74,2.25,0.0,7919.49,2515.83,197.12,10632.44,5.0,On Time
SHP0880,2026-03-25,Bengaluru,Lucknow,Road,3.42,179.3,660.8,2.67,4.98,1.97,4564.99,1454.94,255.71,6275.65,3.82,Delayed
SHP0881,2026-04-21,Bengaluru,Bengaluru,Road,4.16,230.8,408.0,2.28,2.18,0.0,3207.49,928.72,180.45,4316.66,5.0,On Time
SHP0882,2026-03-07,Mumbai,Jaipur,Rail,2.76,154.5,1100.2,3.94,3.46,0.0,4878.0,1286.06,174.82,6338.88,3.98,On Time
SHP0883,2026-06-07,Bengaluru,Jaipur,Road,12.36,605.7,917.9,3.06,3.54,0.0,11152.47,4044.79,276.34,15473.6,4.57,On Time
SHP0884,2026-02-22,Mumbai,Jaipur,Road,2.91,116.6,1135.4,3.4,4.13,0.0,7606.68,1948.36,170.18,9725.22,4.68,On Time
SHP0885,2026-02-03,Kolkata,Bengaluru,Air,5.61,315.4,600.0,1.6,2.23,0.64,11972.3,2921.58,228.98,15122.85,4.36,Delayed
SHP0886,2026-05-30,Delhi,Ahmedabad,Road,5.61,275.4,961.6,3.13,6.49,2.61,8952.42,2489.88,218.04,11660.35,3.68,Delayed
SHP0887,2026-03-08,Kolkata,Lucknow,Rail,6.16,271.0,486.5,3.0,6.25,3.22,3244.5,705.05,211.17,4160.72,3.33,Delayed
SHP0888,2026-05-14,Bengaluru,Bengaluru,Road,4.66,285.6,2470.0,5.45,7.01,1.7,19509.63,7396.83,170.71,27077.17,4.2,Delayed
SHP0889,2026-01-27,Kolkata,Hyderabad,Road,13.32,810.2,383.3,2.24,3.94,1.92,6225.21,2253.09,399.33,8877.62,4.15,Delayed
SHP0890,2026-01-10,Kolkata,Pune,Road,2.25,83.4,2554.0,5.58,7.98,1.83,16110.41,4432.16,161.53,20704.1,3.66,Delayed
SHP0891,2026-03-14,Kolkata,Ahmedabad,Rail,16.15,685.1,664.9,3.27,4.05,1.05,7181.86,1786.12,464.66,9432.64,4.0,Delayed
SHP0892,2026-04-06,Bengaluru,Hyderabad,Air,6.38,300.4,265.8,1.08,1.55,0.21,5828.85,1441.73,216.4,7486.98,5.0,On Time
SHP0893,2026-02-17,Kolkata,Lucknow,Air,12.3,549.9,1581.7,3.11,4.46,1.55,44008.4,13449.3,326.13,57783.83,3.93,Delayed
SHP0894,2026-03-11,Mumbai,Jaipur,Road,4.49,360.5,705.4,2.74,3.91,1.34,6886.02,1961.19,229.45,9076.65,3.71,Delayed
SHP0895,2026-04-10,Bengaluru,Lucknow,Rail,3.62,165.6,1130.3,3.99,4.35,0.0,5671.28,1244.66,128.44,7044.38,5.0,On Time
SHP0896,2026-02-28,Kolkata,Bengaluru,Road,14.53,720.8,1440.1,3.87,4.46,0.72,24155.42,7161.06,339.01,31655.48,5.0,Delayed
SHP0897,2026-01-02,Bengaluru,Pune,Road,13.7,660.8,809.7,2.9,3.5,0.74,11018.12,3111.22,405.01,14534.35,5.0,Delayed
SHP0898,2026-06-06,Chennai,Bengaluru,Air,3.09,174.0,442.3,1.36,3.13,1.38,8023.96,2033.99,134.59,10192.54,4.31,Delayed
SHP0899,2026-03-06,Mumbai,Ahmedabad,Road,6.38,479.7,1225.6,3.54,4.09,0.0,13416.19,4886.9,171.21,18474.3,5.0,On Time
SHP0900,2026-03-24,Kolkata,Ahmedabad,Road,3.59,237.5,650.3,2.65,3.62,0.75,5886.18,1551.47,249.93,7687.58,5.0,Delayed
SHP0901,2026-06-03,Chennai,Pune,Road,3.28,120.4,1015.1,3.21,5.69,2.71,6776.24,1896.35,130.17,8802.76,3.28,Delayed
SHP0902,2026-01-10,Chennai,Hyderabad,Road,3.87,208.8,160.3,1.9,3.68,1.96,1221.35,411.47,196.12,1828.94,4.31,Delayed
SHP0903,2026-02-22,Bengaluru,Hyderabad,Road,13.59,698.0,869.1,2.99,5.16,2.15,13151.91,4394.91,367.0,17913.82,3.91,Delayed
SHP0904,2026-03-20,Chennai,Ahmedabad,Rail,7.16,557.3,429.2,2.91,3.6,0.57,3579.95,869.72,150.46,4600.13,5.0,Delayed
SHP0905,2026-02-28,Mumbai,Ahmedabad,Road,3.62,287.6,1903.8,4.58,6.15,1.92,15884.65,4869.88,175.88,20930.41,4.01,Delayed
SHP0906,2026-05-30,Mumbai,Jaipur,Air,16.43,699.8,974.6,2.17,3.98,1.55,29900.79,9609.25,431.39,39941.44,4.6,Delayed
SHP0907,2026-06-28,Delhi,Hyderabad,Air,13.05,633.3,759.7,1.84,3.98,2.11,21799.07,6749.87,367.35,28916.29,3.92,Delayed
SHP0908,2026-02-17,Mumbai,Pune,Road,4.21,209.0,891.7,3.02,2.42,0.0,6605.73,1861.56,227.39,8694.68,4.48,On Time
SHP0909,2026-05-29,Chennai,Hyderabad,Road,12.6,792.7,339.7,2.17,1.85,0.0,5811.86,1641.54,333.16,7786.56,5.0,On Time
SHP0910,2026-05-03,Mumbai,Jaipur,Road,6.55,273.7,1867.0,4.52,7.26,2.91,16513.08,5507.29,262.76,22283.13,3.07,Delayed
SHP0911,2026-01-22,Bengaluru,Bengaluru,Rail,4.36,297.0,2371.7,5.9,6.95,1.07,13345.12,3726.37,174.42,17245.91,4.85,Delayed
SHP0912,2026-04-10,Delhi,Ahmedabad,Road,1.28,85.2,839.1,2.94,3.73,0.13,5375.15,1662.16,93.69,7130.99,4.9,On Time
SHP0913,2026-04-08,Chennai,Ahmedabad,Rail,4.55,234.7,1827.6,5.06,5.24,0.1,10478.09,2616.03,156.42,13250.54,5.0,On Time
SHP0914,2026-06-07,Delhi,Jaipur,Road,5.25,316.8,449.0,2.34,2.29,0.24,4608.96,1444.69,163.39,6217.04,5.0,On Time
SHP0915,2026-01-25,Chennai,Pune,Rail,6.55,410.4,387.2,2.85,2.92,0.0,2963.4,631.17,273.22,3867.8,5.0,On Time
SHP0916,2026-01-28,Bengaluru,Ahmedabad,Road,3.71,166.0,667.5,2.68,5.44,2.89,4351.48,1528.0,133.68,6013.17,3.59,Delayed
SHP0917,2026-04-23,Delhi,Lucknow,Road,4.82,215.2,862.4,2.98,3.87,0.78,6666.1,1737.07,216.42,8619.6,4.72,Delayed
SHP0918,2026-02-14,Kolkata,Ahmedabad,Sea,20.21,802.1,503.1,4.67,5.37,0.49,4463.72,1025.51,474.43,5963.66,4.02,On Time
SHP0919,2026-03-09,Chennai,Lucknow,Air,11.41,610.5,922.0,2.09,3.65,1.14,25240.86,7765.48,321.72,33328.07,4.42,Delayed
SHP0920,2026-01-07,Kolkata,Jaipur,Road,8.86,672.5,793.2,2.87,4.62,1.76,10067.84,3441.9,327.15,13836.89,3.64,Delayed
SHP0921,2026-02-18,Delhi,Jaipur,Air,5.45,332.8,339.7,1.2,3.27,1.5,6717.83,2197.49,202.76,9118.08,4.24,Delayed
SHP0922,2026-05-17,Kolkata,Ahmedabad,Road,11.55,417.3,910.7,3.05,5.24,1.87,9154.58,3348.01,349.34,12851.93,3.57,Delayed
SHP0923,2026-06-13,Kolkata,Hyderabad,Air,10.46,485.7,1139.4,2.43,2.18,0.0,29966.79,7128.2,309.63,37404.62,4.59,On Time
SHP0924,2026-03-24,Delhi,Lucknow,Air,18.59,795.8,726.6,1.79,2.82,0.25,26794.36,7714.89,449.23,34958.48,5.0,On Time
SHP0925,2026-05-09,Bengaluru,Pune,Road,1.44,118.5,1375.0,3.77,5.45,1.57,8017.96,2493.96,226.34,10738.27,4.51,Delayed
SHP0926,2026-05-18,Kolkata,Ahmedabad,Road,5.07,249.7,294.6,2.1,2.08,0.27,2539.36,723.16,160.74,3423.25,4.85,On Time
SHP0927,2026-06-13,Kolkata,Pune,Road,4.99,395.9,881.1,3.01,4.38,0.79,9357.28,3119.92,254.91,12732.11,4.63,Delayed
SHP0928,2026-03-14,Bengaluru,Ahmedabad,Road,7.64,361.8,303.8,2.12,4.04,1.2,2856.09,875.55,280.43,4012.08,4.25,Delayed
SHP0929,2026-02-15,Kolkata,Hyderabad,Rail,5.71,213.5,315.1,2.73,4.06,1.34,1498.56,453.34,205.93,2157.83,4.47,Delayed
SHP0930,2026-04-16,Kolkata,Hyderabad,Road,12.71,462.5,431.3,2.31,2.14,0.0,4395.18,1380.06,405.9,6181.14,4.76,On Time
SHP0931,2026-06-09,Kolkata,Hyderabad,Road,5.28,255.8,352.4,2.19,3.65,1.51,2870.48,941.62,150.4,3962.5,4.51,Delayed
SHP0932,2026-02-01,Mumbai,Bengaluru,Air,6.7,346.6,455.2,1.38,1.94,0.32,9251.23,2856.76,222.35,12330.33,4.74,On Time
SHP0933,2026-01-06,Bengaluru,Hyderabad,Sea,12.23,451.0,565.5,4.77,6.47,1.26,3236.66,684.09,297.86,4218.61,4.16,Delayed
SHP0934,2026-06-25,Kolkata,Jaipur,Road,6.0,263.4,1120.0,3.37,5.15,1.58,9781.21,2742.12,242.4,12765.72,4.14,Delayed
SHP0935,2026-06-15,Bengaluru,Jaipur,Road,6.93,531.8,527.5,2.46,4.91,2.41,6582.52,2248.16,205.85,9036.54,3.47,Delayed
SHP0936,2026-05-25,Chennai,Bengaluru,Road,11.4,585.8,231.9,2.01,4.68,2.15,2845.42,1033.49,340.28,4219.19,3.93,Delayed
SHP0937,2026-03-15,Chennai,Lucknow,Road,3.46,218.7,1363.8,3.75,5.79,2.15,10276.71,3065.97,175.84,13518.52,3.63,Delayed
SHP0938,2026-04-24,Kolkata,Pune,Sea,4.97,254.7,377.2,4.48,6.83,1.99,1707.49,363.35,192.7,2263.54,4.07,Delayed
SHP0939,2026-01-27,Bengaluru,Ahmedabad,Road,3.52,182.7,625.7,2.61,3.6,1.09,4969.86,1193.7,197.02,6360.58,4.83,Delayed
SHP0940,2026-02-23,Bengaluru,Ahmedabad,Rail,7.29,342.1,868.9,3.59,4.32,0.58,6148.8,1272.33,241.85,7662.98,4.43,Delayed
SHP0941,2026-06-27,Bengaluru,Bengaluru,Road,7.26,410.2,740.1,2.79,4.42,1.67,7935.42,2423.7,212.65,10571.77,4.03,Delayed
SHP0942,2026-06-12,Mumbai,Jaipur,Rail,4.08,278.9,1323.7,4.29,5.55,1.28,7730.07,1669.64,291.49,9691.2,4.46,Delayed
SHP0943,2026-03-26,Chennai,Ahmedabad,Rail,8.1,403.7,887.4,3.62,3.72,0.24,6257.31,1727.29,248.72,8233.31,4.71,On Time
SHP0944,2026-05-07,Bengaluru,Jaipur,Air,6.34,250.6,371.3,1.25,2.67,0.95,7695.39,1996.11,156.42,9847.92,4.64,Delayed
SHP0945,2026-06-02,Bengaluru,Lucknow,Road,5.78,255.6,2678.6,5.77,7.08,1.56,19918.42,7730.06,194.62,27843.1,4.33,Delayed
SHP0946,2026-06-05,Mumbai,Pune,Road,7.35,422.3,737.5,2.78,2.53,0.0,8866.32,2611.87,208.02,11686.22,5.0,On Time
SHP0947,2026-04-21,Mumbai,Lucknow,Road,7.18,266.1,590.6,2.56,5.39,2.09,5225.79,1736.75,278.09,7240.62,3.64,Delayed
SHP0948,2026-01-15,Bengaluru,Bengaluru,Sea,8.81,331.3,1216.2,5.77,6.72,0.61,6330.54,1349.12,289.87,7969.53,4.34,Delayed
SHP0949,2026-05-12,Delhi,Hyderabad,Air,6.61,430.8,764.4,1.85,3.61,2.6,16952.68,5335.52,252.99,22541.19,3.46,Delayed
SHP0950,2026-04-03,Bengaluru,Hyderabad,Rail,5.06,400.4,842.6,3.55,3.35,0.0,6266.66,1691.26,198.07,8155.99,4.66,On Time
SHP0951,2026-05-03,Bengaluru,Hyderabad,Rail,6.03,252.8,3000.0,6.87,7.02,0.79,17269.65,4292.1,218.78,21780.53,4.76,Delayed
SHP0952,2026-03-14,Mumbai,Lucknow,Rail,15.61,618.6,543.6,3.09,3.34,0.58,4643.65,1085.09,388.07,6116.81,4.27,Delayed
SHP0953,2026-06-04,Mumbai,Ahmedabad,Road,3.13,113.9,528.7,2.46,3.3,1.94,3163.22,1053.14,173.5,4389.86,4.75,Delayed
SHP0954,2026-06-03,Bengaluru,Pune,Sea,0.61,23.3,701.2,4.98,5.88,0.95,2030.16,422.34,160.26,2612.76,4.93,Delayed
SHP0955,2026-05-27,Bengaluru,Hyderabad,Road,10.23,473.6,1304.3,3.66,4.37,1.11,15179.51,5102.41,315.97,20597.89,4.39,Delayed
SHP0956,2026-04-02,Bengaluru,Bengaluru,Road,8.11,395.9,244.1,2.03,2.05,0.0,2481.76,805.99,283.46,3571.21,5.0,On Time
SHP0957,2026-01-17,Mumbai,Bengaluru,Road,2.07,166.6,181.2,1.93,1.36,0.0,1150.98,403.76,174.81,1729.56,4.43,On Time
SHP0958,2026-02-12,Bengaluru,Hyderabad,Road,5.85,367.0,443.8,2.33,3.48,1.12,4649.18,1568.57,256.28,6474.04,5.0,Delayed
SHP0959,2026-05-01,Bengaluru,Hyderabad,Road,4.49,231.8,224.7,2.0,1.85,0.0,1889.61,479.56,210.84,2580.01,4.79,On Time
SHP0960,2026-02-10,Kolkata,Pune,Rail,10.02,454.5,493.2,3.01,3.55,0.02,3949.2,982.25,312.99,5244.44,4.95,On Time
SHP0961,2026-06-19,Delhi,Hyderabad,Road,0.6,28.9,901.1,3.04,4.83,1.3,4603.43,1229.03,172.49,6004.96,3.63,Delayed
SHP0962,2026-06-27,Chennai,Pune,Rail,7.03,294.5,364.3,2.81,3.09,0.0,2221.0,562.1,223.32,3006.42,5.0,On Time
SHP0963,2026-06-17,Delhi,Bengaluru,Road,4.05,245.9,257.1,2.05,4.34,2.41,2160.9,663.57,162.96,2987.43,3.29,Delayed
SHP0964,2026-02-08,Kolkata,Hyderabad,Road,11.21,532.9,680.0,2.7,5.41,2.02,7862.62,2362.71,280.3,10505.63,3.92,Delayed
SHP0965,2026-04-23,Chennai,Lucknow,Road,1.18,87.6,1138.7,3.4,2.86,0.0,7482.63,1807.7,147.56,9437.89,4.81,On Time
SHP0966,2026-05-31,Bengaluru,Lucknow,Road,6.58,353.3,216.0,1.98,1.49,0.0,2154.74,675.19,173.53,3003.47,4.62,On Time
SHP0967,2026-04-21,Kolkata,Bengaluru,Rail,11.29,470.4,1107.8,3.95,3.92,0.0,8411.74,1907.41,339.4,10658.54,4.72,On Time
SHP0968,2026-06-29,Bengaluru,Pune,Road,20.23,875.9,1105.7,3.35,4.16,0.02,18889.83,5677.92,480.29,25048.04,5.0,On Time
SHP0969,2026-02-16,Mumbai,Lucknow,Rail,7.1,255.1,1208.5,4.11,5.35,1.32,7524.87,1833.16,287.6,9645.63,3.83,Delayed
SHP0970,2026-03-04,Kolkata,Pune,Road,6.81,414.2,1435.1,3.86,4.18,0.39,14035.66,4501.4,219.11,18756.16,4.53,On Time
SHP0971,2026-04-20,Mumbai,Lucknow,Rail,1.84,92.2,2719.7,6.43,7.74,1.81,10783.77,2587.61,146.05,13517.43,4.24,Delayed
SHP0972,2026-03-10,Kolkata,Lucknow,Sea,5.92,342.9,515.7,4.69,5.02,0.0,2730.34,649.44,265.88,3645.66,5.0,On Time
SHP0973,2026-02-12,Kolkata,Pune,Rail,12.25,643.3,698.0,3.32,5.01,1.35,6459.25,1530.07,388.99,8378.32,4.43,Delayed
SHP0974,2026-06-25,Mumbai,Ahmedabad,Road,22.64,880.5,495.9,2.41,2.93,0.24,9212.16,2659.22,503.7,12375.09,4.54,On Time
SHP0975,2026-02-03,Chennai,Lucknow,Road,10.02,436.5,650.8,2.65,3.24,0.81,6503.95,2293.77,306.67,9104.38,4.42,Delayed
SHP0976,2026-02-09,Delhi,Hyderabad,Road,2.96,113.4,1760.5,4.36,5.62,1.51,11813.62,3533.21,183.6,15530.43,4.18,Delayed
SHP0977,2026-03-02,Bengaluru,Bengaluru,Rail,10.67,699.5,271.2,2.67,2.21,0.0,2490.16,769.79,325.16,3585.11,4.88,On Time
SHP0978,2026-06-27,Kolkata,Ahmedabad,Road,2.96,114.1,371.4,2.22,2.25,0.0,2073.83,780.18,164.17,3018.18,5.0,On Time
SHP0979,2026-03-03,Bengaluru,Pune,Road,2.02,155.7,1591.0,4.1,6.29,2.57,12065.89,3562.24,201.16,15829.28,3.66,Delayed
SHP0980,2026-02-27,Mumbai,Ahmedabad,Rail,19.19,731.8,1261.4,4.19,4.73,0.95,13591.04,3032.91,399.21,17023.16,4.8,Delayed
SHP0981,2026-06-10,Bengaluru,Jaipur,Road,5.67,328.3,513.3,2.44,4.14,1.85,4657.86,1274.73,207.3,6139.9,3.87,Delayed
SHP0982,2026-03-16,Mumbai,Jaipur,Air,4.05,237.5,1132.7,2.42,3.12,0.87,19676.87,5378.73,208.5,25264.11,4.98,Delayed
SHP0983,2026-01-16,Bengaluru,Lucknow,Road,10.23,506.4,811.4,2.9,3.65,0.94,9986.47,2716.0,320.06,13022.53,4.42,Delayed
SHP0984,2026-03-23,Delhi,Lucknow,Road,10.24,378.5,1723.6,4.3,4.46,0.0,17497.44,5747.47,351.63,23596.55,4.66,On Time
SHP0985,2026-04-04,Delhi,Hyderabad,Rail,7.81,612.0,682.3,3.3,3.61,0.28,7146.98,1649.48,302.55,9099.01,5.0,On Time
SHP0986,2026-02-17,Delhi,Bengaluru,Road,6.85,388.6,1266.0,3.6,4.27,0.77,14518.19,3480.94,233.36,18232.5,3.94,Delayed
SHP0987,2026-05-18,Delhi,Ahmedabad,Rail,10.12,393.7,3000.0,6.87,10.23,3.3,22260.73,5742.83,347.67,28351.23,2.92,Delayed
SHP0988,2026-03-23,Delhi,Jaipur,Road,11.01,600.2,958.9,3.13,4.27,1.49,12599.19,3724.37,293.1,16616.66,3.96,Delayed
SHP0989,2026-02-07,Delhi,Lucknow,Road,4.95,325.7,671.2,2.68,5.06,2.34,6275.65,1895.91,241.61,8413.17,4.59,Delayed
SHP0990,2026-05-07,Mumbai,Bengaluru,Air,3.63,193.3,1039.6,2.27,3.47,1.15,18560.0,4909.2,248.78,23717.98,5.0,Delayed
SHP0991,2026-01-19,Kolkata,Ahmedabad,Air,9.49,522.5,512.6,1.46,0.94,0.0,12966.45,3841.72,333.41,17141.59,5.0,On Time
SHP0992,2026-06-13,Bengaluru,Lucknow,Rail,7.68,288.1,3000.0,6.87,8.68,1.47,17634.19,4314.52,261.87,22210.58,4.08,Delayed
SHP0993,2026-03-04,Delhi,Lucknow,Road,9.83,406.6,730.7,2.77,3.5,1.04,6912.92,2078.98,285.42,9277.32,5.0,Delayed
SHP0994,2026-03-18,Mumbai,Jaipur,Rail,1.55,77.0,544.3,3.09,3.12,0.0,1964.09,483.43,94.33,2541.85,5.0,On Time
SHP0995,2026-06-23,Mumbai,Jaipur,Road,8.84,317.8,377.6,2.23,3.05,0.42,3240.07,1159.83,290.0,4689.9,5.0,On Time
SHP0996,2026-05-11,Mumbai,Lucknow,Road,4.83,248.2,1326.3,3.69,4.61,0.59,10908.56,3745.64,167.83,14822.03,4.74,Delayed
SHP0997,2026-04-12,Kolkata,Pune,Sea,0.97,75.0,1142.1,5.66,7.82,2.16,3709.67,700.93,109.71,4520.31,3.8,Delayed
SHP0998,2026-03-06,Bengaluru,Lucknow,Road,5.24,323.8,470.5,2.37,2.25,0.0,4380.19,1321.26,172.73,5874.18,4.91,On Time
SHP0999,2026-04-30,Kolkata,Bengaluru,Sea,6.27,330.3,945.5,5.35,7.44,1.76,4523.01,1092.81,216.73,5832.54,3.96,Delayed
SHP1000,2026-04-01,Chennai,Lucknow,Road,6.14,423.4,243.8,2.03,2.26,0.0,2364.13,925.88,229.6,3519.62,5.0,On Time
